id	type	modified	ownerInstitutionCode	dynamicProperties	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	eventTime	eventRemarks	locationID	country	countryCode	stateProvince	municipality	locality	verbatimLocality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	footprintSRS
0BA6BFC1-901C-41A9-AB03-C9D420DBFC5D	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"18" }	0BA6BFC1-901C-41A9-AB03-C9D420DBFC5D	8DDFA738-CEFA-4318-9BC6-1B6ADCF81D01	Distance sampling based on line transects	NA	NA	2005-08-17	NA	Human observation	76DEAD53-3F85-44A3-951F-58A5F5F6B0FC	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 956, and reporting level: Vest Finnmark kyst	70.2468	24.1301	EPSG:4326	100	NA	NA
5315AC8F-196A-4E89-8F8D-C9DFE6DA932D	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"6" }	5315AC8F-196A-4E89-8F8D-C9DFE6DA932D	39A9DD8D-7275-4261-B2B1-166369F40FE4	Distance sampling based on line transects	NA	NA	2010-08-19	10:45:00	Human observation	96244069-0F99-47EF-B4CF-1A4923B78DD9	Norway	NO	Finnmark	Kautokeino	Spielgajavrrit	Indre Finnmark	In the original data this is known as lineID 899, and reporting level: Indre Finnmark	69.2231	23.3402	EPSG:4326	100	NA	NA
34660BA3-F09E-4636-AE38-C9E97015437E	Event	2019-08-08 14:22:52.877	Fefo	NA	34660BA3-F09E-4636-AE38-C9E97015437E		Distance sampling based on line transects	4280	metre	2018-08-15	11:15:00/14:15:00	Line transect	DFA246C0-849D-4AA6-A521-6A571CE1AF2F	Norway	NO	Finnmark	Kautokeino	Cunucearru	Indre Finnmark	In the original data this is known as lineID 829, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (22.743813218541202 69.073986643428483, 22.740752734956189 69.035441288287061)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
917EC23B-BBC2-4CFA-9D02-C9FFBDC08861	Event	2018-01-31 15:51:34.25	Fefo	NA	917EC23B-BBC2-4CFA-9D02-C9FFBDC08861		Distance sampling based on line transects	4001	metre	2016-08-06	12:30:00/14:50:00	Line transect	C669B121-6023-45E7-B6E9-6799FC51C928	Norway	NO	Finnmark	Kautokeino	Suossjavri	Indre Finnmark	In the original data this is known as lineID 1363, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (24.213964341283763 69.373480398354658, 24.218584461533272 69.33765123575597)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
9E819A3F-D6D6-4431-9D54-CA100C15BCA8	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"54" }	9E819A3F-D6D6-4431-9D54-CA100C15BCA8	D585B72C-6DB3-474F-B5FB-F15CB2E2ADD9	Distance sampling based on line transects	NA	NA	2003-08-17	NA	Human observation	1EEA9C16-DA23-4754-A185-7B2D0D546FAD	Norway	NO	Finnmark	Sør-Varanger	Pasvik	Pasvik	In the original data this is known as lineID 1135, and reporting level: Øst Finnmark	69.2958	29.1438	EPSG:4326	100	NA	NA
D2CB8723-4E21-4A48-9BD0-CA136EDA9B3D	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"164" }	D2CB8723-4E21-4A48-9BD0-CA136EDA9B3D	56274EB0-CDDC-4EF9-80D6-4E14D95D8DDB	Distance sampling based on line transects	NA	NA	2013-08-08	21:40:00	Human observation	74EB5236-274A-4162-9281-48FE40EFEA49	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 960, and reporting level: Vest Finnmark kyst	70.2126	24.1153	EPSG:4326	100	NA	NA
ADD4BEA4-863E-48CA-AF9C-CA198D5CCA1E	Event	2018-01-31 15:51:34.25	Fefo	NA	ADD4BEA4-863E-48CA-AF9C-CA198D5CCA1E		Distance sampling based on line transects	2545	metre	2008-08-18	18:30:00/19:50:00	Line transect	7309DA1F-D4AB-47C6-8A6A-384B9AD0AA2A	Norway	NO	Finnmark	Kautokeino	Spielgajavrrit	Indre Finnmark	In the original data this is known as lineID 914, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (23.247979834112094 69.15695868366646, 23.311774582276197 69.15610968074354)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
C8562FED-DAD1-49E7-8EE5-CA1D2FDE1A03	Event	2019-08-08 14:22:52.877	Fefo	NA	C8562FED-DAD1-49E7-8EE5-CA1D2FDE1A03		Distance sampling based on line transects	3200	metre	2018-08-05	15:00:00/16:30:00	Line transect	D3F698B4-86C9-4C19-AEF1-D1AE13D16891	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 877, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (23.424316887844583 69.473135973087565, 23.506010940099568 69.471980025066927)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
34C89A8C-47E6-4D79-83A2-CA22D0441C51	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"98" }	34C89A8C-47E6-4D79-83A2-CA22D0441C51	EDCDBE88-9D72-4B29-B825-8231403A21FD	Distance sampling based on line transects	NA	NA	2015-08-15	18:44:00	Human observation	22A094E2-7F36-4D55-8E02-DDC3374AE1E0	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 989, and reporting level: Vest Finnmark kyst	70.5185	25.8485	EPSG:4326	100	NA	NA
B98B0ED0-5EA2-4C14-8983-CA22DC63F575	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"76" }	B98B0ED0-5EA2-4C14-8983-CA22DC63F575	536F723C-C23C-40F0-96C1-DF9EB3134D19	Distance sampling based on line transects	NA	NA	2015-08-18	11:28:00	Human observation	515BA69C-5E71-4DE5-A894-B8409563E111	Norway	NO	Finnmark	Nesseby	Nyborgmoen/Kroken	Øst Finnmark	In the original data this is known as lineID 1116, and reporting level: Øst Finnmark	70.2301	28.69	EPSG:4326	100	NA	NA
D841BDA8-C071-4512-88D5-CA23526CDA54	Event	2018-01-31 15:51:34.25	Fefo	NA	D841BDA8-C071-4512-88D5-CA23526CDA54		Distance sampling based on line transects	3928	metre	2008-08-17	13:00:00/15:10:00	Line transect	17725222-58C4-41A2-8891-10B2486F4562	Norway	NO	Finnmark	Porsanger	Leirpollen	Vest Finnmark kyst	In the original data this is known as lineID 1023, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (25.664091835116238 70.399726535221, 25.559685256629582 70.398927236775961)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
50D290CB-C250-4E28-8C38-CA386D8C1821	Event	2018-01-31 15:51:34.25	Fefo	NA	50D290CB-C250-4E28-8C38-CA386D8C1821		Distance sampling based on line transects	3645	metre	2013-08-05	16:30:00/18:55:00	Line transect	B98AB416-5E59-479F-B5F6-8E082D8F3B4B	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 957, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (24.083361123686345 70.23754400100411, 24.1798346484619 70.2390832536472)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
9100BF70-41BF-4011-AFA2-CA3E96BEF5DA	Event	2018-01-31 15:51:34.25	Fefo	NA	9100BF70-41BF-4011-AFA2-CA3E96BEF5DA		Distance sampling based on line transects	4467	metre	2009-08-07	20:35:00/23:40:00	Line transect	B6732256-74E8-4D4F-8BC3-206A008D5479	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 962, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (24.052113891699229 70.192153564714275, 24.169633539436511 70.194045779852175)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
6DBB8078-3824-4651-800B-CA3F6391D58B	Event	2018-01-31 15:51:34.25	Fefo	NA	6DBB8078-3824-4651-800B-CA3F6391D58B		Distance sampling based on line transects	4000	metre	2017-08-11	15:15:00/17:23:00	Line transect	9B5A3C78-9991-467B-B6AB-8E9F3AD3F887	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 1359, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (25.9082417308752 70.535883583855338, 25.800707682395839 70.535207521955968)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
6D047255-F2F0-4EAB-93F3-CA4428CDD919	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"136" }	6D047255-F2F0-4EAB-93F3-CA4428CDD919	B24AF431-D4CB-45D3-A51B-D28A05F02059	Distance sampling based on line transects	NA	NA	2010-08-06	20:17:00	Human observation	13530CE3-80DE-431E-928C-D91504B3F619	Norway	NO	Finnmark	Kautokeino	Spielgajavrrit	Indre Finnmark	In the original data this is known as lineID 894, and reporting level: Indre Finnmark	69.2467	23.3411	EPSG:4326	100	NA	NA
E8C65C41-AA20-4F9C-8D6C-CA55627FA902	Event	2018-01-31 15:51:34.25	Fefo	NA	E8C65C41-AA20-4F9C-8D6C-CA55627FA902		Distance sampling based on line transects	4517	metre	2009-08-17	15:00:00/18:30:00	Line transect	D68146AD-4DF2-4EF0-BEF2-30185207EADF	Norway	NO	Finnmark	Kautokeino	Cunucearru	Indre Finnmark	In the original data this is known as lineID 846, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (22.799114838052237 69.02766095405957, 22.686481168117318 69.02880726282244)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
5FDCD741-38E7-430E-8EC3-CA745485A438	Event	2018-01-31 15:51:34.25	Fefo	NA	5FDCD741-38E7-430E-8EC3-CA745485A438		Distance sampling based on line transects	3372	metre	2010-08-16	11:00:00/13:30:00	Line transect	3D061D83-DBA0-4C6E-A377-F9F7F9192D1B	Norway	NO	Finnmark	Nesseby	Nyborgmoen/Kroken	Øst Finnmark	In the original data this is known as lineID 1117, and reporting level: Øst Finnmark			EPSG:4326		LINESTRING (28.751972443927684 70.23920328719197, 28.663229398334511 70.2400457521411)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
28A9371A-65D4-45BA-89A0-CA74EECCB9E1	Event	2018-01-31 15:51:34.25	Fefo	NA	28A9371A-65D4-45BA-89A0-CA74EECCB9E1		Distance sampling based on line transects	4166	metre	2002-08-07	NA	Line transect	C84218B5-1618-4F17-9F0D-133D758043FF	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 875, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (23.510888535784158 69.48088403697021, 23.404896185629607 69.482378865982)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
8647BAA2-F303-4912-B32D-CA801A6F2268	Event	2018-01-31 15:51:34.25	Fefo	NA	8647BAA2-F303-4912-B32D-CA801A6F2268		Distance sampling based on line transects	3972	metre	2008-08-16	12:30:00/14:52:00	Line transect	9862289F-43C2-4657-A647-34329B6562C7	Norway	NO	Finnmark	Kautokeino	Spielgajavrrit	Indre Finnmark	In the original data this is known as lineID 924, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (23.291330868372697 69.278527209012509, 23.244492459597257 69.2471647251088)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
48690F3C-DF10-497B-86B1-CA9499BD3050	Event	2018-01-31 15:51:34.25	Fefo	NA	48690F3C-DF10-497B-86B1-CA9499BD3050		Distance sampling based on line transects	2840	metre	2010-08-06	18:30:00/19:45:00	Line transect	01C99DD2-F45F-446E-A2D8-EB7CA4708299	Norway	NO	Finnmark	Porsanger	Leirpollen	Vest Finnmark kyst	In the original data this is known as lineID 1011, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (25.666692237186275 70.452761603063038, 25.687202418768969 70.477162915618209)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
E8FE4BE7-114D-49E9-8E4D-CAD28FCCC735	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"120" }	E8FE4BE7-114D-49E9-8E4D-CAD28FCCC735	3A4A383A-0B1F-48A9-8DE1-A2FDD03670FB	Distance sampling based on line transects	NA	NA	2005-08-09	NA	Human observation	9D0F5D5B-81B7-4F0E-BEA1-7B5A26394A10	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 879, and reporting level: Indre Finnmark	69.4635	23.4724	EPSG:4326	2000	NA	NA
BC24B2BC-7FBB-4D9D-9071-CAE803BAB687	Event	2018-01-31 15:51:34.25	Fefo	NA	BC24B2BC-7FBB-4D9D-9071-CAE803BAB687		Distance sampling based on line transects	4032	metre	2009-08-16	18:20:00/20:30:00	Line transect	046C420B-77C9-4B0F-9F85-31C3EC58B1E3	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 986, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (25.895930999880267 70.531325265185743, 25.788072252467078 70.530639625073448)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
AF1D9799-8F31-425C-AAE2-CAFDA623D823	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"21" }	AF1D9799-8F31-425C-AAE2-CAFDA623D823	C3814F63-8FC8-4DAC-A084-C918557CF7E1	Distance sampling based on line transects	NA	NA	2015-08-10	19:14:00	Human observation	5DDA3637-3BD0-4AFC-8046-217CEB1BBDC4	Norway	NO	Finnmark	Vardø	Komagdalen	Øst Finnmark	In the original data this is known as lineID 817, and reporting level: Øst Finnmark	70.2745	30.4503	EPSG:4326	100	NA	NA
86504FEC-BFAD-4731-96CD-CB00A47F07C2	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"50" }	86504FEC-BFAD-4731-96CD-CB00A47F07C2	6478B5B5-44B3-4249-B923-A0D8695BDE6B	Distance sampling based on line transects	NA	NA	2004-08-12	NA	Human observation	495977AA-5AB8-48B5-998D-5A7F055F6254	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 940, and reporting level: Vest Finnmark kyst	69.8135	23.7694	EPSG:4326	2000	NA	NA
D7EED52A-9ECB-44D4-8E56-CB01E494BCF2	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"67" }	D7EED52A-9ECB-44D4-8E56-CB01E494BCF2	4DE64AA4-D782-4024-951D-AEAFFD954934	Distance sampling based on line transects	NA	NA	2016-08-21	14:20:00	Human observation	5845DCFB-3B9F-4481-8914-F7DB71C99533	Norway	NO	Finnmark	Porsanger	Hatter	Vest Finnmark kyst	In the original data this is known as lineID 1450, and reporting level: Vest Finnmark kyst	70.449	24.7487	EPSG:4326	100	NA	NA
6B627AAF-51B3-4D13-8190-CB0C5F598033	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"57" }	6B627AAF-51B3-4D13-8190-CB0C5F598033	0F914420-6420-4F89-AE2B-85CC4D571D51	Distance sampling based on line transects	NA	NA	2016-08-06	18:04:00	Human observation	45DE202D-A124-481E-9933-5D3ABCA35321	Norway	NO	Finnmark	Måsøy	Hjelmsøy	Vest Finnmark kyst	In the original data this is known as lineID 1281, and reporting level: Vest Finnmark kyst	71.0597	24.6978	EPSG:4326	100	NA	NA
7AA3C6DC-3083-4837-8CA1-CB0D871A3869	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"82" }	7AA3C6DC-3083-4837-8CA1-CB0D871A3869	5CB526E4-13F1-4866-866C-9C5FA70D0A1D	Distance sampling based on line transects	NA	NA	2004-08-11	NA	Human observation	F263808B-B0FA-4CD2-85F1-40BA0423DBEC	Norway	NO	Finnmark	Nesseby	Nyborgmoen/Kroken	Øst Finnmark	In the original data this is known as lineID 1119, and reporting level: Øst Finnmark	70.2448	28.7027	EPSG:4326	100	NA	NA
3A0269E9-37B9-4BB3-8566-CB272A666454	Event	2018-01-31 15:51:34.35	Fefo		3A0269E9-37B9-4BB3-8566-CB272A666454	4406ED49-7519-4119-BD42-006330B95361	Distance sampling based on line transects	NA	NA	2005-08-08	NA	Human observation	E390D79A-AE27-4179-939E-4EAF1E990E46	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 878, and reporting level: Indre Finnmark	69.4681	23.4666	EPSG:4326	2000	NA	NA
618256E4-9D99-4DB8-9F73-CB378FF830A0	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"170" }	618256E4-9D99-4DB8-9F73-CB378FF830A0	10155361-F5FC-4CB0-AE81-3F3A45B0ABAB	Distance sampling based on line transects	NA	NA	2000-08-10	NA	Human observation	55D243A6-41F0-40F7-AFD7-983AB6D89CE3	Norway	NO	Finnmark	Vadsø	Byvann	Øst Finnmark	In the original data this is known as lineID 820, and reporting level: Øst Finnmark	70.1228	29.7943	EPSG:4326	3000	NA	NA
6C92CE8E-0B3B-4C09-9A1A-CB3AD1BF629A	Event	2018-01-31 15:51:34.25	Fefo	NA	6C92CE8E-0B3B-4C09-9A1A-CB3AD1BF629A		Distance sampling based on line transects	3515	metre	2005-08-17	NA	Line transect	2803AA49-EFFD-42BF-8902-7E3DF0326EE5	Norway	NO	Finnmark	Sør-Varanger	Pasvik	Pasvik	In the original data this is known as lineID 1129, and reporting level: Øst Finnmark			EPSG:4326		LINESTRING (29.065039052743341 69.114932749924179, 29.067995935917363 69.146202193723511)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
2161C6EB-83F5-49DF-BFCB-CB3C99CFD361	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"9" }	2161C6EB-83F5-49DF-BFCB-CB3C99CFD361	5C680359-30B6-4D6C-9273-310343CE6243	Distance sampling based on line transects	NA	NA	2017-08-12	11:56:00	Human observation	5F8933E1-7E6E-4611-8173-9BE7D0820BB7	Norway	NO	Finnmark	Kautokeino	Cunucearru	Indre Finnmark	In the original data this is known as lineID 824, and reporting level: Indre Finnmark	69.0592	22.8051	EPSG:4326	100	NA	NA
0CC4EF3E-49CE-46C8-9494-CB500DC42C34	Event	2018-01-31 15:51:34.25	Fefo	NA	0CC4EF3E-49CE-46C8-9494-CB500DC42C34		Distance sampling based on line transects	4002	metre	2014-08-17	11:30:00/14:00:00	Line transect	C0179ECD-8F8D-46C3-91DF-8E68D0F48F65	Norway	NO	Finnmark	Lebesby	Laksfjordvidda/Kunes	Øst Finnmark	In the original data this is known as lineID 1253, and reporting level: Øst Finnmark			EPSG:4326		LINESTRING (26.854021645890363 70.27009067706156, 26.747856590695282 70.269973378667345)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
61A5FB37-D104-49C8-A1F7-CB5144DC8AA3	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"12" }	61A5FB37-D104-49C8-A1F7-CB5144DC8AA3	2C4CEA66-3030-4FC5-8D55-A0917458A85B	Distance sampling based on line transects	NA	NA	2005-08-11	NA	Human observation	F93BB219-5DBA-4189-BC16-FD5172CEF61B	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 942, and reporting level: Vest Finnmark kyst	69.8046	23.7689	EPSG:4326	2000	NA	NA
FE475A24-5109-497F-B069-CB6FBA2845C9	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"10" }	FE475A24-5109-497F-B069-CB6FBA2845C9	A5584CFC-AD6A-4C0C-B2B3-7BD05E98514A	Distance sampling based on line transects	NA	NA	2008-08-12	16:25:00	Human observation	C9AC11A2-C771-497E-B4D5-28C8AAB7D230	Norway	NO	Finnmark	Kautokeino	Spielgajavrrit	Indre Finnmark	In the original data this is known as lineID 905, and reporting level: Indre Finnmark	69.1973	23.2562	EPSG:4326	100	NA	NA
967F5EDE-F52C-4DB6-9A0F-CB9B58727098	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"200" }	967F5EDE-F52C-4DB6-9A0F-CB9B58727098	D84AB7EE-EBD2-461A-B37F-3DF70F47FD96	Distance sampling based on line transects	NA	NA	2013-08-18	11:05:00	Human observation	45DE202D-A124-481E-9933-5D3ABCA35321	Norway	NO	Finnmark	Måsøy	Hjelmsøy	Vest Finnmark kyst	In the original data this is known as lineID 1281, and reporting level: Vest Finnmark kyst	71.0587	24.7384	EPSG:4326	100	NA	NA
6ABA4DEE-D505-4245-BAAF-CBA17BB1050A	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"22" }	6ABA4DEE-D505-4245-BAAF-CBA17BB1050A	6EBAE88F-5E74-4507-A690-EF77127DDDE0	Distance sampling based on line transects	NA	NA	2010-08-12	20:01:00	Human observation	51C2D9FC-20FE-41EB-AA8C-C891AE044F9B	Norway	NO	Finnmark	Kautokeino	Spielgajavrrit	Indre Finnmark	In the original data this is known as lineID 916, and reporting level: Indre Finnmark	69.1478	23.28	EPSG:4326	100	NA	NA
4814D773-1022-4DE2-87E1-CBAF8E8E5FA5	Event	2018-01-31 15:51:34.25	Fefo	NA	4814D773-1022-4DE2-87E1-CBAF8E8E5FA5		Distance sampling based on line transects	3965	metre	2011-08-07	10:30:00/13:00:00	Line transect	079B57A6-E9CF-4381-A928-7043AD04B793	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 961, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (24.064043016099259 70.201325210862848, 24.1684044995859 70.203001842805662)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
3762DF97-B88C-47DC-BD49-CBB132030199	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"14" }	3762DF97-B88C-47DC-BD49-CBB132030199	682D0F8D-F7F6-436A-B6C1-D519E05EB4A5	Distance sampling based on line transects	NA	NA	2002-08-12	NA	Human observation	D3F698B4-86C9-4C19-AEF1-D1AE13D16891	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 877, and reporting level: Indre Finnmark	69.4726	23.4652	EPSG:4326	2000	NA	NA
448B94F0-0D70-4A36-8DF8-CBBC33543D6E	Event	2018-01-31 15:51:34.25	Fefo	NA	448B94F0-0D70-4A36-8DF8-CBBC33543D6E		Distance sampling based on line transects	3800	metre	2017-08-10	20:00:00/21:20:00	Line transect	FB1A8235-A0B9-4B9B-977B-F64D2177E9F7	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 944, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (23.712012218037088 69.796489681258052, 23.802711118344682 69.795072720740848)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
3BB323F4-2B97-4B5C-9DEB-CBD040EBB4E7	Event	2018-01-31 15:51:34.25	Fefo	NA	3BB323F4-2B97-4B5C-9DEB-CBD040EBB4E7		Distance sampling based on line transects	3713	metre	2007-08-10	NA	Line transect	FA223142-1A5F-4920-87DE-F81100075CAD	Norway	NO	Finnmark	Kautokeino	Cunucearru	Indre Finnmark	In the original data this is known as lineID 827, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (22.768455343114656 69.068351573181388, 22.765784785538354 69.035185052878944)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
F4FDCB01-06EB-4DC6-99A9-CBFBD073AF44	Event	2018-01-31 15:51:34.25	Fefo	NA	F4FDCB01-06EB-4DC6-99A9-CBFBD073AF44		Distance sampling based on line transects	3904	metre	2001-08-15	NA	Line transect	22966C4E-E813-4E66-B23B-26EB56A8CAD4	Norway	NO	Finnmark	Kautokeino	Cunucearru	Indre Finnmark	In the original data this is known as lineID 825, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (22.790816167284035 69.034925130131867, 22.793663917797446 69.069794350521633)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
85CE75B4-BA59-4CF5-8656-CC0E6944B79A	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"55" }	85CE75B4-BA59-4CF5-8656-CC0E6944B79A	5EB0526A-C763-4CD6-92DA-63872B97E8D0	Distance sampling based on line transects	NA	NA	2009-08-15	NA	Human observation	26A7A51C-83BC-4B50-858C-16392AF36B8F	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 974, and reporting level: Vest Finnmark kyst	70.5941	25.9869	EPSG:4326	100	NA	NA
